,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.3240223526954651,0.0021164019126445055,1.3503430295922902,0.3670501112937927,0.02222221903502941,0.0011111111380159855,0.4933333396911621,0.0,1.2745758891105652,0.35459256172180176,0.0,0.0
1,0.6178770661354065,0.4554729461669922,0.9273940964118063,0.26686906814575195,0.70510333776474,0.3744444251060486,0.6800000071525574,0.6649560332298279,0.7286030302445093,0.21026231348514557,0.7414069771766663,0.6041666865348816
2,0.748603343963623,0.7430235147476196,0.6300193470949568,0.1756332665681839,0.8141441941261292,0.6877778172492981,0.7733333110809326,0.7443700432777405,0.5895221655567487,0.1695617437362671,0.8213371634483337,0.6833333373069763
3,0.7854748368263245,0.7672058939933777,0.5430654518764112,0.15664154291152954,0.8225093483924866,0.7218517661094666,0.8222222328186035,0.8103036880493164,0.44874442120393115,0.13919223845005035,0.8418486714363098,0.7833333015441895
4,0.8424581289291382,0.8332270383834839,0.4246845984592118,0.12387232482433319,0.8544366359710693,0.8140740990638733,0.8311111330986023,0.8197198510169983,0.4384598955512047,0.12547948956489563,0.8364766240119934,0.8041666150093079
5,0.8368715047836304,0.8374906778335571,0.3894147098730396,0.11582515388727188,0.8629475235939026,0.8151851892471313,0.7911111116409302,0.7960976958274841,0.5539444411794344,0.13217970728874207,0.8145225048065186,0.7791666984558105
6,0.8469273447990417,0.8480105996131897,0.35533444878941806,0.10834897309541702,0.8738000392913818,0.825555682182312,0.8444444537162781,0.8333284258842468,0.37446172287066776,0.1063111200928688,0.8516196608543396,0.8166666030883789
7,0.8815642595291138,0.8837206363677979,0.31051655987787513,0.09314810484647751,0.897041380405426,0.8714814782142639,0.8577777743339539,0.8461537957191467,0.3468316967288653,0.10573332011699677,0.8804824948310852,0.8208333849906921
8,0.889385461807251,0.8881421685218811,0.2669923638498317,0.08208142220973969,0.8997907638549805,0.8774074912071228,0.8622221946716309,0.8573548793792725,0.3153194437424342,0.09483365714550018,0.8653022646903992,0.8499999642372131
9,0.8949720859527588,0.8923572897911072,0.25077566104894244,0.07786525040864944,0.9050634503364563,0.8807405829429626,0.8577777743339539,0.861320972442627,0.3104101208349069,0.09431162476539612,0.8838694095611572,0.8416666388511658
10,0.9039106369018555,0.9038117527961731,0.2386899886018071,0.07124406844377518,0.9113840460777283,0.8966666460037231,0.8533333539962769,0.8634614944458008,0.3394038441280524,0.09969932585954666,0.868859589099884,0.8583332896232605
11,0.9195531010627747,0.9180222153663635,0.20522509910707368,0.06899455934762955,0.9270240664482117,0.9096296429634094,0.8844444155693054,0.8760571479797363,0.2648700761298339,0.07683748751878738,0.8861598968505859,0.8666667342185974
12,0.9284915924072266,0.9297152757644653,0.1667734481519161,0.055250659584999084,0.9317545294761658,0.9277780055999756,0.8844444155693054,0.883464515209198,0.25959371340771514,0.07302254438400269,0.9028265476226807,0.8666667342185974
13,0.9374301433563232,0.9362095594406128,0.14732428592260324,0.048028405755758286,0.9404680132865906,0.9322224259376526,0.8711110949516296,0.8840586543083191,0.27781692954401177,0.0785418301820755,0.8894005417823792,0.8791666626930237
14,0.9329608678817749,0.9309071898460388,0.17774868889727405,0.05463424697518349,0.93464595079422,0.9274075031280518,0.8799999952316284,0.875,0.30502723592023057,0.08227209001779556,0.875,0.875
15,0.9486033320426941,0.9456126689910889,0.12946208044054122,0.04406946524977684,0.9503510594367981,0.9411113262176514,0.902222216129303,0.9099358916282654,0.22700457274913788,0.0640852227807045,0.916008710861206,0.9041666388511658
16,0.9754189848899841,0.9734188318252563,0.07825235348174026,0.028967952355742455,0.9750683307647705,0.9718519449234009,0.902222216129303,0.8974358439445496,0.2319640970478455,0.05860915035009384,0.903508722782135,0.8916666507720947
17,0.9832402467727661,0.9804545044898987,0.059085382616886215,0.0227973535656929,0.9833335280418396,0.9777779579162598,0.9066666960716248,0.9200853705406189,0.227525282651186,0.056134678423404694,0.9280701279640198,0.9124999046325684
18,0.9877095222473145,0.9882622361183167,0.05214144332937938,0.01916077733039856,0.9887720942497253,0.9877778887748718,0.9155555367469788,0.9080128073692322,0.238486485555768,0.05514794588088989,0.9120614528656006,0.9041666388511658
19,0.9798882603645325,0.9790030717849731,0.058032880178210455,0.02136816456913948,0.9806824326515198,0.977407693862915,0.9111111164093018,0.9120725989341736,0.2585622603073716,0.059698279947042465,0.916008710861206,0.9083333015441895
20,0.9687150716781616,0.9692593216896057,0.0842725202992725,0.027673352509737015,0.9708187580108643,0.9677778482437134,0.8844444155693054,0.8807692527770996,0.3266234714537859,0.06586722284555435,0.8824561238288879,0.8791666626930237
21,0.9787709712982178,0.9777209162712097,0.06096967792544285,0.02132025919854641,0.9788305759429932,0.9766667485237122,0.9066666960716248,0.8999999165534973,0.2279543198334674,0.05363868176937103,0.8999999165534973,0.8999999165534973
