,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.22993969917297363,0.11592903733253479,2.807635223765984,0.05297720432281494,0.4723242223262787,0.07025466859340668,0.4381658136844635,0.3370090425014496,1.9075628618399303,0.04306570813059807,0.7677604556083679,0.22370851039886475
1,0.5262059569358826,0.4508947432041168,1.5850229997858267,0.03757863491773605,0.7501677870750427,0.332291841506958,0.5974988341331482,0.5617290139198303,1.3593938549359639,0.03242727369070053,0.7700076103210449,0.4478069841861725
2,0.6434369087219238,0.6120231747627258,1.1734415855611189,0.029715901240706444,0.7941458225250244,0.5043979287147522,0.6734599471092224,0.6644085049629211,1.0797468622525532,0.02711242251098156,0.815523624420166,0.5654970407485962
3,0.6959647536277771,0.685114324092865,0.9723101776086333,0.025501437485218048,0.8216693997383118,0.5925928950309753,0.7119036316871643,0.7029985785484314,0.9276024070050981,0.023753544315695763,0.8330985903739929,0.6127193570137024
4,0.7259972095489502,0.7184434533119202,0.8621070813629534,0.02304953709244728,0.831649899482727,0.6363423466682434,0.7387679219245911,0.7190845608711243,0.8550186460768735,0.023142680525779724,0.8538159728050232,0.6262428760528564
5,0.7596243023872375,0.7569058537483215,0.7396829324551548,0.02032654359936714,0.8463389873504639,0.6883103847503662,0.7424733638763428,0.726377546787262,0.8084484250457199,0.021775491535663605,0.8338965177536011,0.6470761299133301
6,0.7918599247932434,0.7880108952522278,0.6425993958546854,0.01807507686316967,0.860453188419342,0.7299768924713135,0.752663254737854,0.7591192722320557,0.7739811167120934,0.019054923206567764,0.8287208080291748,0.7030701637268066
7,0.8049628734588623,0.8043467998504639,0.5942632597499632,0.016782548278570175,0.868276059627533,0.7519681453704834,0.7887911200523376,0.7813066840171814,0.6634062816975294,0.017444267868995667,0.8459146022796631,0.7285574674606323
8,0.8220083713531494,0.8195728659629822,0.5384010210381008,0.015437910333275795,0.874627947807312,0.7737268805503845,0.7744325995445251,0.7759168148040771,0.6862292694686739,0.017649615183472633,0.8392567038536072,0.7239521741867065
9,0.8399814367294312,0.8409266471862793,0.4738650208819443,0.01394228171557188,0.8859654068946838,0.8026618957519531,0.7823066115379333,0.7873829007148743,0.6870249922352808,0.016890447586774826,0.8371458649635315,0.7448586821556091
10,0.853664219379425,0.8530086874961853,0.4321453111723121,0.012903809547424316,0.8913875222206116,0.8194442987442017,0.7832329869270325,0.7897098064422607,0.7120048796965016,0.01557339821010828,0.8245159983634949,0.7591618895530701
11,0.8576066493988037,0.8553606867790222,0.42829653959382663,0.012628255411982536,0.8927200436592102,0.8225691318511963,0.787401556968689,0.7936280369758606,0.655404458857245,0.015732407569885254,0.8326327204704285,0.7596248388290405
12,0.8665352463722229,0.8674588799476624,0.3855852092148007,0.011638547293841839,0.8989549279212952,0.839467465877533,0.8091709017753601,0.8061035871505737,0.6190437428929187,0.014768850058317184,0.8443238139152527,0.7725877165794373
13,0.8798701167106628,0.8797574639320374,0.34441772577610275,0.010531813837587833,0.9063491821289062,0.8560183644294739,0.8096340894699097,0.8131978511810303,0.6298952937402107,0.014430901035666466,0.8447232246398926,0.7851367592811584
14,0.8914656639099121,0.8912317752838135,0.31647344636393915,0.009715325199067593,0.9145457148551941,0.8701392412185669,0.7962019443511963,0.7963564991950989,0.7686603999248257,0.0145621532574296,0.82220458984375,0.7730265259742737
15,0.896335780620575,0.8972969055175781,0.3053485911757666,0.009286800399422646,0.9186118245124817,0.8780090808868408,0.7989810109138489,0.8044863939285278,0.6898241673630697,0.014266650192439556,0.8301352858543396,0.7813839912414551
16,0.9017857313156128,0.9007241725921631,0.27788173772787966,0.00872669368982315,0.9202833771705627,0.8829857110977173,0.7832329869270325,0.7863773107528687,0.8210006178943096,0.014963761903345585,0.8087598085403442,0.766130805015564
17,0.9037569761276245,0.9058752655982971,0.27125620855889343,0.00843106396496296,0.9243422746658325,0.8891205787658691,0.8063918352127075,0.8099173903465271,0.6450974761197964,0.013621066696941853,0.8363410234451294,0.7860377430915833
18,0.9205704927444458,0.9206063151359558,0.22289114084927597,0.007207083515822887,0.9342223405838013,0.9079863429069519,0.8119499683380127,0.8145327568054199,0.6575487793457729,0.013472913764417171,0.8353496789932251,0.7957600355148315
19,0.9192950129508972,0.9187999963760376,0.2374430876385061,0.007339144591242075,0.9328450560569763,0.9057874083518982,0.8087077140808105,0.8103635311126709,0.6988326399414627,0.013288727961480618,0.8307318091392517,0.7920566201210022
20,0.9245129823684692,0.9243494868278503,0.2143838613484995,0.006675144657492638,0.9347096681594849,0.9146986603736877,0.8119499683380127,0.8137607574462891,0.7138370762544649,0.013181976974010468,0.8304072618484497,0.7985379099845886
21,0.9312384128570557,0.9307298064231873,0.1993501224142114,0.006235020700842142,0.9406915307044983,0.921528160572052,0.8147290349006653,0.8154595494270325,0.7116125343988339,0.012753603048622608,0.8325424790382385,0.7999269962310791
22,0.9392393231391907,0.9392729997634888,0.17513418984288395,0.005600256379693747,0.9468403458595276,0.9321762323379517,0.8110235929489136,0.8137751221656799,0.7680122976501783,0.012771541252732277,0.8257796168327332,0.802729070186615
23,0.9326298832893372,0.9324817061424255,0.18366885389756854,0.0057021030224859715,0.9406057000160217,0.9248851537704468,0.8258453011512756,0.8283625841140747,0.6606311032858988,0.01191563718020916,0.8446508049964905,0.8133770823478699
24,0.9368042945861816,0.9368199110031128,0.1807451292789059,0.005636670161038637,0.9448237419128418,0.9292834997177124,0.8077813982963562,0.8115501999855042,0.7615677018960317,0.012936029583215714,0.8283820748329163,0.7962232232093811
