,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.23717205226421356,0.11179959028959274,2.7786441469292145,0.05267595872282982,0.44941088557243347,0.06760027259588242,0.4324573576450348,0.324778288602829,1.950968374899768,0.04371652379631996,0.7731796503067017,0.21100923418998718
1,0.5458555817604065,0.4810892343521118,1.5184562093341936,0.03632276505231857,0.773698091506958,0.3602916896343231,0.5836791396141052,0.5551793575286865,1.3723266726240106,0.03276635333895683,0.755030632019043,0.44500523805618286
2,0.6451126337051392,0.6208661198616028,1.1458817801509846,0.02927277609705925,0.8004375100135803,0.5132914185523987,0.6689718961715698,0.6558191776275635,1.117309950907296,0.02699071541428566,0.783123254776001,0.5692150592803955
3,0.7093104124069214,0.7000783681869507,0.9291565455470363,0.02454342693090439,0.8307053446769714,0.6103247404098511,0.7206085920333862,0.7075372934341431,0.911555958997219,0.023367056623101234,0.8274314999580383,0.6233435273170471
4,0.7501741647720337,0.7404077649116516,0.7871892335231104,0.021383116021752357,0.8395931720733643,0.6667386293411255,0.6901798248291016,0.6837399005889893,1.00198200044282,0.024308472871780396,0.7790997624397278,0.6128949522972107
5,0.7807058095932007,0.7761104702949524,0.6890237604503374,0.019003696739673615,0.8555948138237,0.713489830493927,0.749654233455658,0.7511245012283325,0.7994586029730806,0.019674649462103844,0.81914222240448,0.6962795257568359
6,0.8027629256248474,0.8033161759376526,0.6094397062529592,0.01714179664850235,0.868464469909668,0.75026535987854,0.7376671433448792,0.7366942763328552,0.8680234469405008,0.02110723778605461,0.818396806716919,0.6725279688835144
7,0.8223821520805359,0.8218974471092224,0.5399032600599402,0.015403933823108673,0.874017059803009,0.7778752446174622,0.7630244493484497,0.7609819769859314,0.8185480115337109,0.018864206969738007,0.818168580532074,0.7133537530899048
8,0.8424657583236694,0.8449918627738953,0.47309749626922365,0.013868913985788822,0.89013671875,0.8066288828849792,0.7754725813865662,0.7817876935005188,0.7120966929771485,0.017157677561044693,0.8267008662223816,0.743628978729248
9,0.8608080148696899,0.8611328601837158,0.4184633555387659,0.01250128448009491,0.8989003896713257,0.8283892273902893,0.7851544618606567,0.7800663113594055,0.7620967924594879,0.016348732635378838,0.8159986734390259,0.7490315437316895
10,0.8726491928100586,0.8723137974739075,0.3840699070290039,0.011411886662244797,0.9046420454978943,0.8437187671661377,0.7519594430923462,0.7531967163085938,0.7935227467379439,0.018548741936683655,0.8071305751800537,0.7083078622817993
11,0.8741583228111267,0.8758611679077148,0.3568882050949735,0.010864508338272572,0.9042696952819824,0.8506465554237366,0.7929921746253967,0.7999339699745178,0.6749118855650272,0.015262058936059475,0.8362151384353638,0.7680426836013794
12,0.8950545787811279,0.8953806161880493,0.31809830207862905,0.009611970745027065,0.9193052649497986,0.8737980127334595,0.8077455163002014,0.8146055936813354,0.6457432581949125,0.014112638309597969,0.8504063487052917,0.783639132976532
13,0.903529167175293,0.9021727442741394,0.28939371390926855,0.008915768936276436,0.9225108623504639,0.883841872215271,0.8003688454627991,0.8039242625236511,0.6869153017434505,0.014304245822131634,0.8285587430000305,0.781906247138977
14,0.9046900272369385,0.9046355485916138,0.275897889864024,0.008455838076770306,0.9237741827964783,0.8872056007385254,0.7888427972793579,0.7954425811767578,0.719533474825391,0.014503877609968185,0.8209609389305115,0.7728336453437805
15,0.9081727266311646,0.9090042114257812,0.2642486907034898,0.008120930753648281,0.9249177575111389,0.8944313526153564,0.7630244493484497,0.7608867883682251,0.9464860813470062,0.016404056921601295,0.7868912220001221,0.7375637292861938
16,0.9200139045715332,0.9197993874549866,0.23087071647618027,0.007303949911147356,0.9353643655776978,0.9055851697921753,0.8137390613555908,0.8128472566604614,0.7300863253174845,0.013521865010261536,0.833465039730072,0.7942914366722107
17,0.9289528727531433,0.9292479753494263,0.20437523418622724,0.006471775472164154,0.9405227303504944,0.9187939167022705,0.7846934199333191,0.7892848253250122,0.8501234828673918,0.014574604108929634,0.8070462942123413,0.7729865312576294
18,0.92605060338974,0.9252581596374512,0.2061909502549458,0.006514467298984528,0.9362914562225342,0.9149820804595947,0.7916090488433838,0.796639621257782,0.8271258601901728,0.013756911270320415,0.8157541155815125,0.7791540622711182
19,0.9347573518753052,0.934544563293457,0.1897016375649756,0.005930464714765549,0.9436147809028625,0.9260528087615967,0.8261871933937073,0.8262497782707214,0.6927178989788261,0.011940782889723778,0.8404275178909302,0.8132007122039795
20,0.9417227506637573,0.9416791200637817,0.17373167741580992,0.005357770249247551,0.9498382210731506,0.9341071844100952,0.7773167490959167,0.7821197509765625,0.928094209675942,0.014900296926498413,0.8005909323692322,0.7652904987335205
21,0.9404457807540894,0.9404183030128479,0.16760369247166795,0.005350568797439337,0.9476864337921143,0.9335930943489075,0.8086676001548767,0.811732292175293,0.7373281000267475,0.012519529089331627,0.8266851902008057,0.7979612946510315
22,0.9463663697242737,0.9468376636505127,0.15370041252448394,0.0047699762508273125,0.9536012411117554,0.9404878616333008,0.8045182228088379,0.8083028793334961,0.810170851408615,0.012949535623192787,0.8226104378700256,0.7951071262359619
23,0.9490364789962769,0.9496577382087708,0.14494631232229752,0.004573264624923468,0.9561752676963806,0.943520724773407,0.8178884387016296,0.8187837600708008,0.7610589504378651,0.012651549652218819,0.8348328471183777,0.8040264844894409
24,0.9489203691482544,0.9479770660400391,0.1521404245235839,0.004716336261481047,0.9546086192131042,0.9417808651924133,0.8211157321929932,0.8221926093101501,0.7777938786979526,0.01181960478425026,0.8298726677894592,0.8150354623794556
