,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.4296875,0.0953124612569809,1.27844970220966,0.34977081418037415,0.1359788328409195,0.07777778059244156,0.5267857313156128,0.4643216133117676,1.0232170472542446,0.28769630193710327,0.6566003561019897,0.36250004172325134
1,0.5970982313156128,0.5555703639984131,0.9054998382925987,0.25829175114631653,0.743705153465271,0.45444440841674805,0.7142857313156128,0.6354003548622131,0.7002711594104767,0.21469709277153015,0.729457676410675,0.5666666626930237
2,0.7600446343421936,0.7566785216331482,0.59794348385185,0.17199881374835968,0.8309831619262695,0.7008333802223206,0.7991071343421936,0.8196007609367371,0.4535751038541396,0.13550561666488647,0.8739884495735168,0.7750000357627869
3,0.8035714030265808,0.7968630194664001,0.49814506420599564,0.14318205416202545,0.8361520767211914,0.7622222900390625,0.8125,0.8130030632019043,0.4078775669137637,0.12597043812274933,0.8525211811065674,0.7791666984558105
4,0.8214285969734192,0.8196442723274231,0.45322294992261697,0.13166816532611847,0.8539932370185852,0.7891666889190674,0.7901785969734192,0.8014273643493652,0.46636486798524857,0.1343533843755722,0.8231725096702576,0.7833333611488342
5,0.8258928656578064,0.8182134032249451,0.4318466719040381,0.12713761627674103,0.8459777235984802,0.793055534362793,0.8348214030265808,0.833294689655304,0.38389001910885173,0.11274509876966476,0.8618607521057129,0.8083333373069763
6,0.8125,0.8094974160194397,0.48327123460226823,0.13726133108139038,0.8460861444473267,0.7774999737739563,0.8482142686843872,0.8578515648841858,0.3395297446598609,0.11180994659662247,0.8858917355537415,0.8333333134651184
7,0.8683035969734192,0.8692545294761658,0.3498628170761679,0.10201071202754974,0.8891248106956482,0.8513889908790588,0.8169642686843872,0.8318660259246826,0.38682679956158,0.1175205335021019,0.8535647392272949,0.8125000596046448
8,0.8772321343421936,0.8744457960128784,0.3130731957166323,0.09579925239086151,0.8904522657394409,0.8602778911590576,0.8571428656578064,0.8465917706489563,0.39970170085628826,0.11073146760463715,0.8712267875671387,0.8250000476837158
9,0.8649553656578064,0.8675194382667542,0.32533699040400926,0.09296508878469467,0.8770062923431396,0.8586111068725586,0.8794642686843872,0.8890800476074219,0.31405790771047276,0.10228367894887924,0.9040935635566711,0.875
10,0.8950892686843872,0.890482485294342,0.2823634230797844,0.08843985944986343,0.9031044840812683,0.8788889646530151,0.8928571343421936,0.9011752009391785,0.2980145737528801,0.08767809718847275,0.9067981839179993,0.8958333134651184
11,0.890625,0.892458438873291,0.27019767559665653,0.08156158030033112,0.9037254452705383,0.8822224140167236,0.8660714030265808,0.8655869960784912,0.3221868115166823,0.09309341013431549,0.8734405040740967,0.8583333492279053
12,0.9352678656578064,0.9380913376808167,0.19444345847503947,0.06128925457596779,0.9419300556182861,0.9344446659088135,0.9151785969734192,0.9058759808540344,0.251429616784056,0.07238083332777023,0.9076754450798035,0.9041666984558105
13,0.9330357313156128,0.9343739151954651,0.17441709728778473,0.05621049180626869,0.9417656660079956,0.9275002479553223,0.8973214030265808,0.9057691693305969,0.24759095534682274,0.06959376484155655,0.9118421673774719,0.9000000357627869
14,0.9341517686843872,0.9363529682159424,0.17409678526954458,0.05515240877866745,0.9422110915184021,0.9308334589004517,0.8883928656578064,0.8963449597358704,0.25613438089688617,0.0770307183265686,0.9058478474617004,0.887499988079071
15,0.9453125,0.9449005126953125,0.14414182617994292,0.04759933799505234,0.9465498924255371,0.9433335065841675,0.9330357313156128,0.9245613217353821,0.20586038287729025,0.06155145913362503,0.9287037253379822,0.9208332896232605
16,0.9654017686843872,0.9654988050460815,0.09907292916406212,0.03538799658417702,0.9677780270576477,0.9633336663246155,0.9107142686843872,0.8976495265960693,0.23346535954624414,0.05737147852778435,0.8995614051818848,0.8958333134651184
17,0.9575892686843872,0.9590672254562378,0.09845711842146036,0.03404136747121811,0.9607166647911072,0.9575002789497375,0.9151785969734192,0.9137820601463318,0.2063898412064494,0.05504954978823662,0.9239036440849304,0.9041667580604553
18,0.9609375,0.9609688520431519,0.10404363184768174,0.035588521510362625,0.9631581902503967,0.9588891863822937,0.875,0.8852563500404358,0.2786729720731576,0.06691794842481613,0.8872807025909424,0.8833332657814026
19,0.9609375,0.9578990340232849,0.10468202334595844,0.035830024629831314,0.9606581926345825,0.9552780985832214,0.9151785969734192,0.9041666388511658,0.2313491776585579,0.05339210107922554,0.9041666388511658,0.9041666388511658
