,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.09229914098978043,0.012251917272806168,3.2896486755739094,0.05757041275501251,0.08981481194496155,0.006666666828095913,0.23674242198467255,0.06816960871219635,2.750759177737766,0.05345240235328674,0.48765429854393005,0.037037041038274765
1,0.31415069103240967,0.15066391229629517,2.3637204605703857,0.04986703395843506,0.6490650773048401,0.0887582004070282,0.4280303120613098,0.25166210532188416,1.9234673844443426,0.045102573931217194,0.6954585909843445,0.16018520295619965
2,0.4492632746696472,0.33072125911712646,1.8094418079680061,0.0425620898604393,0.714038074016571,0.22120916843414307,0.4905303120613098,0.3842658996582031,1.6199806531270344,0.04032989591360092,0.741742730140686,0.2648148238658905
3,0.5390603542327881,0.4605506360530853,1.4881146486050094,0.036999523639678955,0.7361209392547607,0.3416339159011841,0.5568181872367859,0.4866885542869568,1.4331225156784058,0.036259450018405914,0.7717652916908264,0.3629629909992218
4,0.5993883609771729,0.5611571669578552,1.2616274523211413,0.03266747295856476,0.7774190306663513,0.44544118642807007,0.5776515007019043,0.5307150483131409,1.364271303017934,0.03328520432114601,0.7201062440872192,0.42407405376434326
5,0.6460939645767212,0.6060521602630615,1.117169226379172,0.02977330982685089,0.778759241104126,0.5011763572692871,0.6647727489471436,0.6242844462394714,1.0640505618519254,0.028611648827791214,0.7890469431877136,0.5212963819503784
6,0.6744509339332581,0.6467187404632568,1.0093449644323915,0.02724902704358101,0.7939369082450867,0.5516992211341858,0.6477272510528564,0.6057808995246887,1.1392507133660492,0.028795510530471802,0.7357567548751831,0.5166666507720947
7,0.699749767780304,0.6909434795379639,0.8979510265421397,0.02488744631409645,0.808808445930481,0.6082189679145813,0.6780303120613098,0.6670289635658264,1.0071677698029413,0.026043599471449852,0.7887446284294128,0.5842592716217041
8,0.7311648726463318,0.7205659747123718,0.8191296774578121,0.023158332332968712,0.8227677345275879,0.6447876691818237,0.6799242496490479,0.6511162519454956,1.0047891780182168,0.026687026023864746,0.7595869898796082,0.5750000476837158
9,0.7661940455436707,0.7522410154342651,0.7395767328604612,0.021007703617215157,0.8366091251373291,0.6866994500160217,0.7121211886405945,0.7019553780555725,0.9057495318077229,0.02460535801947117,0.8090010285377502,0.6240741014480591
10,0.7742563486099243,0.7655600905418396,0.688837807908269,0.019945964217185974,0.8538764119148254,0.6982190608978271,0.7045454382896423,0.6928938627243042,0.98856755539223,0.023621927946805954,0.760855495929718,0.6388888955116272
11,0.7856547236442566,0.7827180027961731,0.6335114684242787,0.01855381950736046,0.8497895002365112,0.7283660769462585,0.6704545617103577,0.6707082390785217,1.0857607435297083,0.02459280751645565,0.7363005876541138,0.6175926327705383
12,0.8037253022193909,0.8004809021949768,0.572338180415061,0.017084458842873573,0.8617609739303589,0.7500817179679871,0.6799242496490479,0.6796645522117615,1.0234531164169312,0.022969825193285942,0.7518801689147949,0.6231480240821838
13,0.8295801877975464,0.8234105706214905,0.5372950333438054,0.016053857281804085,0.8773383498191833,0.7782680988311768,0.6931818127632141,0.700023889541626,1.094698312105956,0.022800834849476814,0.7525299787521362,0.6564815640449524
14,0.8187378644943237,0.8165582418441772,0.5376434816166134,0.015951428562402725,0.8685384392738342,0.772859513759613,0.7196969985961914,0.7407128214836121,0.876333232279177,0.019906654953956604,0.7964140772819519,0.6944445371627808
15,0.8551570773124695,0.8526621460914612,0.4274039695850836,0.013361155055463314,0.8970531225204468,0.8150818943977356,0.7234848737716675,0.7201045751571655,0.9913565935911955,0.019962254911661148,0.7522730231285095,0.6916666626930237
16,0.8698915839195251,0.8674639463424683,0.40672805663410544,0.012609296478331089,0.9017089605331421,0.8370754718780518,0.7272727489471436,0.7207168340682983,0.924391386685548,0.019562529399991035,0.7617340087890625,0.6861110925674438
17,0.8796219229698181,0.8838649988174438,0.35292690066055754,0.011221579276025295,0.9129907488822937,0.8580061793327332,0.7348484992980957,0.7447114586830139,0.9405451792257803,0.018826879560947418,0.7826440334320068,0.7120369672775269
18,0.8762857913970947,0.8723262548446655,0.36843133343071416,0.011623304337263107,0.904977560043335,0.8431862592697144,0.7462121248245239,0.7520386576652527,0.9185983251642298,0.0191439688205719,0.7943254113197327,0.7148147821426392
19,0.8768417835235596,0.8755648136138916,0.35819652215918135,0.011289085261523724,0.9010220170021057,0.8526308536529541,0.6742424368858337,0.6783527135848999,1.230340666241116,0.02236494980752468,0.7247609496116638,0.640740692615509
20,0.9093689322471619,0.9088512063026428,0.2745663278718309,0.009015456773340702,0.928566038608551,0.8909635543823242,0.75,0.7477648854255676,1.0518861092902996,0.017981914803385735,0.7825801372528076,0.7185185551643372
21,0.9160411357879639,0.9183573126792908,0.2538647339688363,0.008126797154545784,0.9342790246009827,0.9038395285606384,0.7272727489471436,0.7338842749595642,1.0777091991018366,0.01873023249208927,0.760283350944519,0.710185170173645
22,0.8990825414657593,0.8973182439804077,0.29120479350143713,0.009339486248791218,0.9191990494728088,0.8774018883705139,0.7386363744735718,0.743388831615448,1.054597458353749,0.01766410656273365,0.7667403221130371,0.7222222089767456
23,0.9341117739677429,0.933343231678009,0.1926594989616108,0.006523891817778349,0.9465588927268982,0.921061635017395,0.7462121248245239,0.7467384934425354,1.0730995370282068,0.017922531813383102,0.7699519991874695,0.725925862789154
24,0.9171531796455383,0.9181948304176331,0.22997433973710868,0.007489560637623072,0.9319743514060974,0.9055555462837219,0.7348484992980957,0.7436559200286865,0.9862286525743978,0.017966436222195625,0.777906060218811,0.7148147821426392
